PaperId,AuthorId,DisplayName,LastKnownAffiliationId,PaperCount
2392330132,393822472,Erik G. Willcutt,188538660,155
2068151298,628228485,Jennifer E. Swanberg,143302722,46
2118561825,706559594,Debra Umberson,86519309,111
2130096402,706559594,Debra Umberson,86519309,111
2547673237,706559594,Debra Umberson,86519309,111
2209106322,1270083554,Robert O. Deaner,8606887,58
2099774126,1270083554,Robert O. Deaner,8606887,58
2102041785,1485338454,Runar Vilhjalmsson,165368041,45
1975230491,1614150260,Felicity W. K. Harper,185443292,57
1979181626,1644274652,Isabelle Legault,70931966,16
2021303971,1884605405,Jonathan P. Caulkins,74973139,315
2016984786,1884605405,Jonathan P. Caulkins,74973139,315
2017533763,1930981232,Sara B. McMenamin,36258959,47
2792918556,1959643780,Minna Maijala,155660961,16
2396867973,1963615134,Pierre Lalonde,70931966,92
2048244744,1965910387,A. Lorthioir,110736937,23
2154665303,1986409310,Robert Hollands,84884186,62
2114338695,1992698608,Dorothy M. Adcock,51713134,40
2325127957,1994114015,Stefanie Auer,132976966,23
2159368023,2022269347,Peggy Moch,102716817,2
2409013814,2024348410,Daisuke Fuwa,33858575,4
2101048492,2032681220,Adria C. Pavletic,"",2
2729246573,2051954876,Shahla Amin,102322142,8
2140853039,2053034592,Paul J. Detar,"",6
1820399206,2055843725,Nick Neave,32394136,62
2274867732,2055843725,Nick Neave,32394136,62
2559545813,2071328531,Marta González-Vicent,63634437,102
1978479667,2087918456,Olympia Hadjimichael,32971472,27
2127955076,2095794709,Kelly D. Davis,130769515,49
2137717791,2097373119,Jack R. Greene,12912129,75
2301176082,2099114006,Bin Peng,2801228662,76
2002273937,2100561235,Gregory D. Stevens,1174212,57
2245898895,2101547307,Brian R. Bryant,86519309,79
2165991444,2101547307,Brian R. Bryant,86519309,79
2000157080,2103163864,Robin Dochen Atwood,86519309,10
1976708152,2105166928,James Gravelle,128993996,18
2318333878,2105312966,Martha E. Snell,51556381,92
2085966633,2105312966,Martha E. Snell,51556381,92
2149250448,2105312966,Martha E. Snell,51556381,92
2347720275,2106678574,Xiangmei Chen,2802939634,379
2153076322,2106700071,Susan K. Johnson,102149020,26
2126123156,2109086163,Emma Tonkin,31746571,39
1832784684,2110740105,Jean Ann Summers,146416000,96
2803790911,2112019968,Gini F. Fleming,40347166,307
2900373834,2112605225,Jae Yup Jung,31746571,27
2103976492,2114119799,James M. Scanlan,201448701,60
2334380429,2114492018,Jeroen B. J. Smeets,865915315,365
2171412887,2117441133,Rick O'Gorman,110002522,27
2139585594,2118276139,Joanne Williams,149704539,193
2621857546,2119504157,Li-Zhong Sun,183519381,180
2120668644,2124249440,Christina Wang,177607063,361
2152871939,2124522352,Janice Fanning Madden,79576946,61
2165093838,2124522352,Janice Fanning Madden,79576946,61
2333844035,2126175084,Xiaolin Wei,185261750,98
2088812990,2132794251,Joseph J. Pedulla,103531236,18
1977005770,2133170561,Guang Guo,114027177,71
2109652196,2139859678,Rahul Prahlad Mane,"",1
2316779828,2144329972,Gang Zhao,9916479,103
2135330965,2145520977,Paulo Bayard Dias Gonçalves,33501960,187
2443961496,2145682293,Godai Saito,201537933,7
2082760180,2147610438,Craig S. Anderson,183874623,673
2108386019,2147610438,Craig S. Anderson,183874623,673
2155210598,2147610438,Craig S. Anderson,183874623,673
2148687327,2149157345,Yanjun Zhong,139660479,3
2253872187,2149157345,Yanjun Zhong,139660479,3
2797181685,2154921980,Richard Rogers,123534392,372
2007858070,2159563874,Stephen D. Shaffer,99041443,18
2038894837,2159563874,Stephen D. Shaffer,99041443,18
2067153236,2162011402,Nabil Amara,43406934,74
2621380922,2165744037,Beronda L. Montgomery,87216513,87
2308823829,2168915906,Anni Stavnskær Pedersen,315070680,1
2165489917,2169752339,Lindsey Joyce Chamberlain,52357470,8
2124941740,2198954539,Catherine Richards Solomon,70983195,1
2106108313,2199863080,Narayan Sastry,27837315,84
2607010659,2208201573,Edward Gibson,63966007,170
2622244011,2223096449,Kamal Mammadov,"",7
2400892226,2228064358,Jay Fagan,84392919,84
2468792142,2237816709,Craig P. Speelman,12079687,45
1981545940,2244964711,Erika Wall,56475706,17
2417073231,2250396588,Gianfranco Donatelli,2799853436,77
2040005582,2257135256,Carol A. Cassel,44461941,1
2195047622,2265788930,Sang-Wook Park,40542001,4
2112612700,2265788930,Sang-Wook Park,40542001,4
2064868437,2291093719,Alexis R Piquero,162577319,26
2155014771,2291093719,Alexis R Piquero,162577319,26
2064270852,2291093719,Alexis R Piquero,162577319,26
2169843262,2291093719,Alexis R Piquero,162577319,26
1885877572,2293693876,Craig M. Dalton,139290212,15
2335868639,2293693876,Craig M. Dalton,139290212,15
2043069880,2294238338,Jacqueline Birt,165143802,20
2051186075,2312004246,Jay Ariyawansa,1288948787,2
2339907639,2313842987,Noriko Toyama,150744194,23
2306548870,2321660953,Qianqian Zhang,881766915,1
2096618817,2344174785,Richard Sauerzopf,"",1
2085048892,2425039837,Rui Chen,143804889,182
2594755663,2425366076,Jennifer S. Trueblood,200719446,70
2742024346,2425366076,Jennifer S. Trueblood,200719446,70
2026568377,2432697188,C. Y. Wang,"",2
2332336601,2439416716,KyongJoo Hong,86519309,1
1989148830,2440520536,Paulina Nowicka,28166907,56
2128247578,2440520536,Paulina Nowicka,28166907,56
2793091229,2444181435,Astar Friedman,"",4
2766673310,2460531380,Hsien-Chang Lin,165450437,66
2473045516,2469021910,Isabelle Brunet,63341726,6
2339493770,2485979824,Young Sook Park,848706,21
2767590298,2506240008,Carla F. Justiniano,28792581,31
2513024670,2511232410,Jibrail Bin Yusuf,189462010,2
1994880437,2526607960,F. Place-Verghnes,"",20
2078805261,2547504781,Kristin L. Connor,67031392,30
1973774244,2548836542,Kristin Hernandez,210824098,1
2133138483,2553062568,Aimatcha Somsaman,25399158,1
2147589856,2555617224,Stephanie Ewert,1333512998,2
2125917067,2564964272,Kristen N. Missall,126307644,22
2151850783,2570233214,Shakuntala Rao,1327163397,25
2002247445,2573028811,Jessica Bartell,135310074,3
2100778296,2577922737,Botao Zhang,"",1
2591518284,2589856095,Elizabeth Brogdon,"",1
2154656190,2600927999,Mark Chaves,170897317,80
2054817213,2600927999,Mark Chaves,170897317,80
2608735172,2608090291,Kelly Ochs Rosinger,"",1
2508078561,2615709886,M. Jackson Wilkinson,"",1
2167235685,2626773050,Matias López,122140584,3
2143565709,2628854466,Olufunmi B. Makanjuola,918370745,1
2050169669,2629224458,Edward A. Roberts,"",1
2066556132,2645344153,J Doling,79619799,3
2057219502,2655813640,Rumi Aijaz,2802103719,3
2107797446,2679958017,James Wyatt,"",1
2314510065,2681923196,Karin Olesen,"",1
1963747790,2687113976,Jungmin Kwon,138925566,1
2102858242,2695446138,Chibo Liu,"",1
2099388109,2698751994,Zandra M. Glenn,"",1
2113731503,2706764200,Kedar Vishnu,"",1
2735676968,2734562755,Yi Ting Hsiao,"",1
2743576957,2744560253,Yunjung Cho,197347611,1
2755956937,2754775553,Maryam Tahmasbi,"",1
2761603669,2762370345,Tack Koon Jung,"",1
2086472105,2763885482,Rod Morgan,909854389,5
2030739196,2776834915,Christel Kesler,78577930,17
2795486102,2796067576,Vinita Satyavrat,"",2
2594755663,2797929382,S. Mukherjee,206949727,1
1967657228,2800496554,Joshua Hessler,2802841970,1
2804706697,2804203127,Haonan Quan,204250578,1
2594755663,2889972271,Tei Laine,"",4
2742024346,2889972271,Tei Laine,"",4
2804971263,2893547592,Bo Rolander,94616838,16
2478017657,2916665123,Sagar V. Parikh,27837315,26
2120163731,2932329366,Joshua M. Tybur,169521973,19
2169147972,2498361,Manuel Gámez-Guadix,63634437,76
2075335074,41541025,David L. Featherman,27837315,85
2800390686,93317449,Darren Blakeborough,170606269,3
2005174104,124649346,James A. Waschek,57154934,168
2120168638,127154120,Shanna Hagan-Burke,91045830,48
2399086692,127154120,Shanna Hagan-Burke,91045830,48
2009282162,203498410,David T. Burkam,27837315,17
2146523940,208374063,Glenda Verrinder,196829312,23
2338576599,248821832,Kerry B. Bernes,107949126,39
2133976087,268993512,Dennis Masaka,117467261,11
2038737760,285524557,Anastasia Nesvetailova,180825142,37
2103899426,287054896,Fikret Adaman,4405392,69
2103657782,301052547,Stuart A. Kinner,165779595,214
2123497298,677652409,L. Arthur Campfield,118019719,26
2094005735,724573458,Alexandre Olbrecht,171851574,8
2100676970,1283372604,Kim Kullman,204136569,21
2768419240,1290779431,Jacobijn Gussekloo,2800006345,352
2576096102,1504203677,Purnima Jalihal,25592554,27
2748589080,1516898425,Ulla Molander,881427289,46
2322487418,1846917854,Richard Forgette,368840534,30
2792202074,1893067421,Nancy D. Brener,1289490764,126
1997553644,1919058800,Darshan Vigneswaran,149899117,56
2107229913,1919058800,Darshan Vigneswaran,149899117,56
2067153236,1969234141,Omar Belkhodja,199440890,15
2141093807,1975141849,Aprile D. Benner,86519309,54
1555605886,1977077900,Jennifer E. Pelletier,130238516,34
2884432068,1984018965,Marilyn S. Nanney,130238516,57
2745865165,1992931110,Uwe Schumann,196349391,33
2899172313,1995532988,George Pepper,"",10
2602095598,2000805390,Yvonne Schwarz,1326427960,31
2049033425,2004072665,Mark Chaffin,181565077,95
2556075545,2004072665,Mark Chaffin,181565077,95
2104735970,2004072665,Mark Chaffin,181565077,95
2264615508,2005835536,Lucy Gikonyo,161372803,6
2148507723,2008888543,Emily Ciaravolo,103163165,7
2120051511,2008888543,Emily Ciaravolo,103163165,7
2774608772,2008888543,Emily Ciaravolo,103163165,7
2772605668,2008888543,Emily Ciaravolo,103163165,7
2164425117,2017871679,W.J. Cantwell,176601375,323
2163098532,2017871679,W.J. Cantwell,176601375,323
2156655538,2050708868,Cuneyt M. Alper,170201317,106
2604670174,2063931233,John Cass,129604602,63
2086890710,2066807022,Silvio Viña,59361560,8
2121359501,2067143746,Todd A. Olmstead,86519309,34
2346430585,2077108962,Ronald D. Yockey,67328108,9
2131537395,2079184767,Tetyana Pudrovska,86519309,33
2110869544,2079184767,Tetyana Pudrovska,86519309,33
2061321569,2079184767,Tetyana Pudrovska,86519309,33
2076821813,2079184767,Tetyana Pudrovska,86519309,33
2034526046,2079184767,Tetyana Pudrovska,86519309,33
2051314090,2081947153,Jonathan M. Doose,103635307,4
2020978953,2086733826,Cornelia Guell,23923803,64
2105824485,2108392708,Sheldon Cohen,74973139,291
2156655538,2108392708,Sheldon Cohen,74973139,291
2517767813,2116010852,John Hinde,188760350,100
2158670716,2118254826,Susan R. Sy,142934699,8
2063586534,2118711576,Kristine Schulz,170897317,32
1950559761,2120560814,Bradley D. Stein,1309849503,223
2066606877,2122140692,Mathias J. Simmons,189590672,2
2113091342,2122381365,Charles C. Bullock,51504820,20
1985019422,2122838851,Rosario Bermejo,80180929,22
2765338035,2123685606,Mihyeon Kim,16285277,9
2059499412,2125001114,Jason Lowe,1293035123,221
2118094209,2125865671,Felice N. Jacka,149704539,211
2141689005,2125865671,Felice N. Jacka,149704539,211
2139585594,2125865671,Felice N. Jacka,149704539,211
2044692821,2132566460,Anushka Dasgupta,169521973,3
2110647441,2132671354,Gregory B. Russell,47251452,169
2320278691,2136017888,Amber Mosher,1299022934,4
1966710538,2137846279,Debra S. Guthmann,"",8
2776997454,2138568669,Alex Jeffrey,241749,52
1972469646,2140729802,Sarah Garner,332035737,52
1968302938,2142118314,Mary E. Walsh,103531236,58
2575677012,2143347621,Rolf Nelson,53618229,22
2803699143,2144953316,Ruth Ann Word,867280407,34
2028331528,2146661623,Peggi Guenter,2802640295,108
2626891898,2147940358,Gina Penly Hall,392282,7
2331809798,2147940358,Gina Penly Hall,392282,7
2105087931,2150581627,Shams Pathan,165143802,22
2084690222,2153648002,Raymond A. Knight,6902469,145
2146159948,2153648002,Raymond A. Knight,6902469,145
2790452224,2156122854,Gerhard Andersson,28166907,930
2126065002,2158532603,Sharon G. Lynch,146416000,89
2106866241,2158532603,Sharon G. Lynch,146416000,89
2522544708,2163394354,Carlos Velasco,181046868,91
2516140075,2167465861,Brett V. Benson,200719446,18
2583183906,2173532159,Dalton Conley,20089843,189
2891446358,2173532159,Dalton Conley,20089843,189
2130070714,2173532159,Dalton Conley,20089843,189
2892337195,2173532159,Dalton Conley,20089843,189
2163766829,2173532159,Dalton Conley,20089843,189
2177821449,2177544498,Tamás Bereczkei,79741316,93
2150676564,2229778921,Hussam Jefee,867280407,1
1547496747,2250058826,Ulrika Haggård,28166907,5
2112710740,2253208450,Ernesto R. Bongarzone,39422238,77
2070708643,2257871974,Eunjung Choi,2613432,12
2211110309,2260370126,Deepti Bhatnagar,150870154,61
2252298555,2267479047,Alison Fixsen,94951947,13
2169826302,2270408565,Alistair Burleigh,8408910,7
2513557811,2270408565,Alistair Burleigh,8408910,7
1831522254,2292917375,Carrie L. Griffiths,148244530,14
1965294488,2297089405,Thelma Triche,1334329717,3
2303358030,2305024403,Donna Lynne L. Demanarig,200120152,1
2040303106,2307331861,Francesco Felicetti,55143463,30
2143266217,2311869047,Joan Iverson Nassauer,27837315,88
2318202834,2316884831,Mark S. Granick,102322142,194
2001781347,2319325823,Dudley M. Gallagher,"",3
2170495647,2339970762,Lin-Jiahui,"",1
2048604746,2369073130,Lee B. Becker,165733156,150
2772129822,2402596913,Katherine Henderson,1324925910,6
2398203229,2407888683,Asaolu Olugbenga Stephen,"",1
2068418838,2417293941,Kashelle Lockman,126744593,12
2008561559,2442564783,Michael C. Dewan,901861585,78
2887887838,2489318766,Tim Hillier,66943878,15
2167256300,2492905387,Jae Yong Lee,"",2
1994653575,2494112829,Emma Martin,181233156,6
2227393071,2495127905,Carole Buckley,7780909,2
2510348414,2510520987,Aikaterini Theodosopoulou,"",1
2544833005,2532793482,Ramla Mezghenni,29607241,1
2345027197,2550396492,Christine Rafe,129604602,1
2125480023,2562778263,Geetha Nelluru,"",1
2026659678,2569112923,Demetra Smith Nightingale,183320395,6
2576253164,2573739123,Haiying Li,3923682,58
2528967321,2580948620,Jacqueline Koot,1320351128,6
2132997207,2583579005,Feng Gao,151075929,5
2581791824,2601746067,Hatim Bukhari,"",1
2169068078,2634383742,Michael A. Conway,163019553,22
2140124788,2640572282,Bo Zhang,194450716,2
2102518519,2642765617,Teng-Fei Wang,194450716,1
1498549880,2653842500,W. Goggins,"",1
2111725158,2656962344,Sandra Pittl,"",1
2169918220,2658746371,M. Mamata,8975392,4
2096718372,2684690614,Carol J. Henry,"",1
2115162654,2696437992,Yang Yang,192578869,1
2096006407,2714468059,E. Van Loosbroek,"",1
2778118552,2750255391,Sienna Caspar,107949126,4
2172200757,2779059140,Ashwin Malshe,45438204,13
2112803487,2781206172,V. Kumar,128241164,166
2784745551,2792721727,Lindsey L. Monteith,51713134,42
2008607375,2799254236,Annalise Loehr,165450437,1
2864916593,2840861867,S. M. Monirul Hassan,894293524,2
2813697625,2845095890,Etienne Paquette-Lemieux,180857899,1
2884411099,2884986268,Ilana Lockwood,72541430,1
2897586315,2898000777,Natalia Hounsome,100063501,1
2336239463,2948029617,Rodrigo Gómez,200362191,1
2735676968,68061679,Richard Shillcock,98677209,137
2110647441,98000635,TanYa M. Gwathmey,47251452,24
2113942987,169062848,Brita Ytre-Arne,4432739,25
2142225634,186000200,Jón Gunnar Bernburg,165368041,40
2564268179,186000200,Jón Gunnar Bernburg,165368041,40
2040273549,210944408,Stefano Mazzuco,138689650,51
2158958786,247633785,Philip Stenning,11701301,37
2031599765,277381090,Sara A. Quandt,47251452,427
2106645994,302952567,John Liederbach,157417397,53
2002489288,302952567,John Liederbach,157417397,53
1976346189,302952567,John Liederbach,157417397,53
2121552302,302952567,John Liederbach,157417397,53
2037371834,311425363,Jeff Maskovsky,121847817,15
2087972716,344193158,William Mangino,139290212,9
2060332337,374615577,Luc Deliens,13469542,578
2739878724,374615577,Luc Deliens,13469542,578
2150745693,602288727,Sharon R. Ghazarian,145311948,43
2015360988,618977336,Brian J. Stults,103163165,31
2124827769,618977336,Brian J. Stults,103163165,31
2284248592,618977336,Brian J. Stults,103163165,31
2116937823,618977336,Brian J. Stults,103163165,31
2026390577,627208907,Jessaca B. Leinaweaver,27804330,67
2301033496,668981370,Vernon Gayle,98677209,94
2575619994,668981370,Vernon Gayle,98677209,94
2148889746,669836453,Arjen Leerkes,913958620,63
2068082180,721270994,Jennifer L. Lanterman,134113660,12
2885833520,739483275,Norma Krumwiede,152014189,23
2130751278,1011020010,Yvonne M. Terry-McElrath,27837315,98
1972859093,1130116017,Christine M. Englebrecht,157417397,18
2770589560,1918165730,Sarah Beazley,28407311,4
2007749687,1927023908,Robert J. Eger,35364215,56
2116534471,1951608178,Christopher A. Kierkus,8606887,17
2810329593,1953604532,Ulrika Ådén,28166907,83
2097237820,1960788857,Kelly M. Babchishin,153718931,54
2525165495,1970178408,Annamaria Mazzotta,116067653,37
2604335185,1975790635,Joseph L. Verheijde,1330342723,151
2024390308,1976995192,Pamela A. Lemerand,"",3
2022542644,2003284259,Marthoenis Marthoenis,7877124,7
2140656717,2013160875,Antonio Terracciano,103163165,244
2174041190,2013160875,Antonio Terracciano,103163165,244
2555298349,2013160875,Antonio Terracciano,103163165,244
2149959774,2018931050,Jason Randazza,57206974,1
2101741581,2038557096,Ryan C. Meldrum,19700959,81
2120051511,2038557096,Ryan C. Meldrum,19700959,81
2317711892,2038557096,Ryan C. Meldrum,19700959,81
2772605668,2038557096,Ryan C. Meldrum,19700959,81
2148507723,2038557096,Ryan C. Meldrum,19700959,81
2774608772,2038557096,Ryan C. Meldrum,19700959,81
2055748606,2038557096,Ryan C. Meldrum,19700959,81
2790165134,2040823055,Peter Howat,205640436,175
2156872323,2055342356,Benedita Sampaio-Maia,182534213,88
2899172313,2055873039,Vincent Van Pesch,1315288073,152
2120668644,2060957542,Diane E. Bild,1299303238,123
2558303383,2060957542,Diane E. Bild,1299303238,123
1972071060,2062669404,Egil W. Martinsen,1281400175,114
2169128388,2076880614,Martha Y. Kubik,84392919,94
2127076751,2087923315,Andrew E. Reineberg,188538660,13
2012070102,2094206142,Jessica A. Blayney,201448701,19
2794221242,2094456980,Jennifer Quint,1299303238,213
2101516120,2096839092,Mi Kyoung Lee,197347611,75
2573215186,2097612548,Y.T. Zhang,177725633,45
2155754861,2097612548,Y.T. Zhang,177725633,45
2124971698,2098365509,Dalin Nie,105036370,1
1983456093,2101025864,Melinda Cooper,129604602,59
2167485533,2105434002,Elma S. Frias,103635307,3
2150722989,2106079976,Jonathan R. Brauer,165450437,27
2002489288,2108848036,Philip M Stinson,157417397,101
2508278497,2108848036,Philip M Stinson,157417397,101
2106645994,2108848036,Philip M Stinson,157417397,101
1976346189,2108848036,Philip M Stinson,157417397,101
2046684495,2113765592,Daniel T. Smith,190082696,52
2891662908,2114947335,Gildete Barreto Lopes,126158947,20
2048550506,2117215449,Mathieu Bastard,"",45
1989682475,2119402155,Roberto Hugh Potter,106165777,24
2092842646,2121455900,Tianjian Huang,1299303238,8
2069419824,2121561421,D. B. Faulkner,157725225,93
1984856321,2122940529,Jun-Tack Kwon,24541011,19
2155582635,2124636234,Janne Martikainen,175532246,92
2165237975,2125093385,Crystal L. Hoyt,158012942,75
2899205264,2127038767,Pantea Izadi,70640408,36
2294809891,2128648078,João M. N. Duarte,5124864,90
2569338992,2131431777,Rodney McAdam,138801177,243
2344410173,2131446147,Paolo Barbieri,193223587,29
2116790050,2131716081,Soon-Sun Kwon,57664883,43
2158586801,2134625471,Muzafar Shah Habibullah,130343225,161
2033138008,2136584527,Phillip J. Brantley,103990859,139
2163612624,2136584527,Phillip J. Brantley,103990859,139
2151947736,2136584527,Phillip J. Brantley,103990859,139
2062259829,2141138264,M. Elizabeth Tejero,1289525096,28
2602095598,2141854540,Claire J. Han,201448701,19
2128221199,2145484111,André Blais,70931966,354
2139659036,2146408235,Anette Kjellberg,102134673,65
2315608878,2149215933,Janaki Rajan,"",2
2340837980,2150219856,Corey Whichard,130769515,2
2605721390,2151251893,Victoria Goldberg,162714631,3
2549535298,2152503623,Matthew W. Kreuter,204465549,178
2803460999,2152503623,Matthew W. Kreuter,204465549,178
2173671027,2154708560,Antonietta Chianese,197809005,9
2100441999,2157746875,M. John Chapman,1299303238,272
2606202869,2162158756,Karoline Spang,180437899,18
2780915667,2171198042,Juliette Schaafsma,193700539,46
45787433,2173847612,R.A.S. Hall,193700539,23
2613190028,2185193466,Justin A. Haegele,81365321,105
2589025798,2192780850,Carsten Bantel,47508984,48
2142783540,2202628460,Torleiv Høien,92008406,3
2127628985,2240313182,Steven H. Belle,170201317,255
2503865402,2253909998,Grace Warner,129902397,43
2144302213,2275296017,Jeffrey Koller,161103922,1
2133847422,2284544648,Jingsen Li,151013683,2
2329428812,2305845678,Jie Cao,2802534033,18
2102224576,2305845678,Jie Cao,2802534033,18
2587768004,2306734932,Cynthia L. Smith,859038795,42
2108878749,2310214691,Tomás Cabeza de Baca,180670191,36
2004779793,2339519736,Linda Thornton,130769515,11
2164066101,2346843280,Guo-Xiang Xing,"",1
2103361901,2395924197,Idida Perez,"",2
1909029441,2412900910,Karen E. Schifferdecker,107672454,25
2064309275,2428568006,Lee Han,201448701,1
2109273853,2439131852,Susan L. Gearhart,145311948,118
2785131489,2481330641,Nisha Velappan Nair,177436651,3
2548484454,2483044846,Hannah Bartlett,169199633,106
2091391843,2513219181,Christopher Weiss,"",22
2066627418,2520606844,Mehwish Waheed,33849332,11
2406871745,2532885964,Erdi Şahin,67581229,10
2624860600,2557167736,Pablo Usán,255234318,16
2318063851,2559849462,Katie Purse,"",1
2568559271,2567866327,Alicia K Colbridge,"",1
2151543133,2575002233,Charles A. Thrall,79576946,1
2743150328,2575147330,Osamu Watanabe,60134161,174
2142566405,2581449732,Vincent Teo,185261750,12
2145267220,2583541747,William Wells,191429286,62
1988091939,2583541747,William Wells,191429286,62
2068740660,2583541747,William Wells,191429286,62
2329815938,2585150489,Anne-Cécile Schieber,17866349,9
2165056786,2626180670,Pei-Lin Lee,16733864,69
2558713432,2633443904,Jiang Libin,"",3
2129951837,2635287263,Raji Sundaravaradan,"",1
2076115442,2657458560,Joelle M Fliers,887064364,1
2019116699,2659113447,Hannah Goble,"",1
2126454627,2666851963,Stephen Aguilar-Millan,"",3
1985884903,2668503420,Johannes Fuss,159176309,46
2863843163,2673866485,Adam Gaudry,154425047,5
2062122051,2680855232,Christian Grafl,"",1
2338908596,2707821399,Tracey E. Hall,"",3
1965104993,2719764133,Ivan George,126744593,23
2527004428,2720305488,Carlo Seneci,"",7
2171969831,2735145993,Schäper Christoph,"",1
2076115442,2741181005,Michael Krausz,141945490,85
2747651496,2746234770,Nahid F. Al Hassan,"",1
2742953587,2757350361,Sharon N. Kioko,201448701,2
2776411442,2780518538,Mary Bylo,165817395,1
2793407213,2789732996,Pierre Concialdi,"",1
2810775423,2810316091,Clare Molyneux,"",1
2892260156,2889991541,Andrew C. Patterson,924318406,1
2077411956,2916982457,Gilles Laurent,8484343,38
2097367043,2939373022,Fang Qiu,59130452,3
2155044911,28423765,Baron Frankal,"",3
2194108734,128264241,Jane Atterton,84884186,22
2163824327,141524066,Gisela Hübner-Dick,"",3
2099412053,191983996,Joshua P. Mersky,43579087,34
2087511842,246396732,Valerie A. Sulfaro,11883440,6
2072293507,263493443,William G. Weissert,103163165,81
1977976875,278684444,Nevelyn N. Trumpeter,155781252,9
2802787606,724521243,Robert Koulish,66946132,15
1578175998,1065676994,Lorenzo A. Calò,138689650,387
2168611548,1439891257,Julie R. Trivitt,78715868,23
1975634771,1619802908,Jean-Marc Moschetta,193033237,110
2170217821,1715475597,Stein Kuhnle,4432739,70
1997288961,1819838348,Tom Broch,"",1
2174549255,1825718858,Béla Birkás,79741316,26
2036401214,1896134999,Maribeth L. Rezey,208333798,4
2192538244,1931443605,Kathleen Coulborn Faller,27837315,113
2110647441,1957648476,Mark C. Chappell,47251452,254
1990710254,1970413947,Ken Fujioka,1311914864,103
2017617780,1970413947,Ken Fujioka,1311914864,103
2275042171,1990084637,Nedim Efendic,180242103,2
2051359264,1992214482,Giovanna Zorzi,115160210,114
2570411436,1993803049,Sergey K. Lyamin,108321963,5
2005416874,2001316629,Lisa A. Prosser,27837315,147
2111935828,2007040966,Hiroyasu Ujike,73613424,55
2528753105,2011337010,Wonshik Chee,170897317,137
2099219390,2016075306,Kirk Heilbrun,72816309,157
1265855206,2019203042,Cecilia Håkanson,75511499,34
2543719602,2024887442,Chandini Raina MacIntyre,31746571,147
2095197948,2030320419,Corey Brettschneider,27804330,28
2137926484,2032385682,Tetyana Shippee,130238516,89
2416310954,2032385682,Tetyana Shippee,130238516,89
2002372023,2053058696,Leif Helland,181046868,33
2175924138,2053817525,Rosli Talif,130343225,65
2127648053,2053817525,Rosli Talif,130343225,65
2120668644,2057349919,Jill P. Crandall,129975664,101
2558303383,2057349919,Jill P. Crandall,129975664,101
2131509411,2062344804,Martin Valcke,32597200,624
2123148484,2062577226,Daniel Kipkirong Tarus,147168166,23
2023366362,2063039360,Sanz-Carrillo C,"",25
2131431613,2064208963,Emily Rose Raines,166088655,4
2121956155,2079034358,Dana S. Hardin,168537998,11
1671094102,2083848930,Daniel von Rhein,145872427,13
2090752303,2085496043,Adam J. Guastella,129604602,130
2157122904,2090468654,Matthew DeMichele,143302722,37
1967064701,2091588071,W. Bruce Vogel,33213144,49
2792937309,2093697074,Adam Gerace,169541294,60
2072785525,2093943464,Teng-Yue Diao,148128674,6
2125480894,2094688545,Sirpa Virta,166825849,9
2592187824,2095715478,Elizabeth Reis,110026055,109
2404444164,2100129891,Jane Ogden,28290843,231
1970708648,2105172364,Jama L. Purser,170897317,29
2047556427,2105248016,Brett Garland,119942284,37
2803784747,2105248016,Brett Garland,119942284,37
2170586481,2105249731,Jason Van Court,"",1
2099995953,2106500182,Christopher Raymond,126231945,37
2736309722,2108584411,Allison Gruner Gandhi,1293631320,8
2341647768,2111729203,Qian Gong,153648349,10
2012752518,2114282300,Krista N. Jenkins,79576946,3
2056990910,2115739705,John Glenn,43439940,50
1994828315,2116392336,William Magee,185261750,15
2010536533,2124083448,William R. Shaffer,219193219,26
2067952713,2127924802,R. Darcy,115475287,19
2156307830,2129028522,Shahani Noor,103635307,7
2016668365,2129920755,Stephen Coulter,180825142,1
2126997516,2133521277,Kristina Schneider,83809506,2
2176571598,2133589441,Stephen Hall,130828816,26
2124751603,2144417342,Jianjun Li,197604219,224
2105544343,2145153139,Daron R. Shaw,86519309,59
1968005142,2147301730,Gregory D. Myer,1285204247,337
2132944173,2151512246,Kathryn C. Monahan,170201317,62
2118093951,2151512246,Kathryn C. Monahan,170201317,62
2790452224,2154131925,Peter Garvin,102134673,37
2159662416,2154179289,Diego Pastor,111262870,19
2519309812,2154181991,Richard E. Gilbert,1297363086,318
2243644162,2157008438,Milton Ferreira,169427155,29
633853846,2160070382,Annette Illy,68956291,10
2417582732,2162103610,Jack Corbett,43439940,84
2076621038,2162266818,Sai Hong Tang,130343225,102
2127506952,2163506910,Woon-Puay Koh,165932596,335
2035700757,2165365483,Stuart Connor,79619799,14
2149158824,2166166969,Choon Hak Lim,197347611,72
2135536751,2167851228,Marc N. Jarczok,223822909,68
2008926450,2170224325,Brigette Courtot,183320395,24
2034689656,2173638257,Mary-Lynn Brecht,161318765,145
2046452807,2175893473,Géraldine Michel,204730241,37
2102338718,2175949374,Angel Cobo,13134134,47
2171571288,2204424717,Peter Wilson,66809481,12
1955451127,2213948245,Chuan-Fang Dai,2802734952,8
1972673760,2213948245,Chuan-Fang Dai,2802734952,8
2031831939,2235736395,David Moore,124357947,864
2335387256,2243971384,Laura McLaughlin,47838141,4
2003551863,2245438126,Ian Loader,40120149,119
2891446358,2283680819,Emily Rauscher,146416000,30
2892337195,2283680819,Emily Rauscher,146416000,30
2163766829,2283680819,Emily Rauscher,146416000,30
2107353575,2285131274,Kent McIntosh,181233156,107
